id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label,title_segmented,lead_segmented,title_cleaned,lead_cleaned
article_0199,https://www.24h.com.vn/tin-tuc-trong-ngay/dung-camera-gan-cuc-ao-de-gian-lan-thi-sat-hach-lai-xe-c46a1674855.html,Dùng camera gắn cúc áo để gian lận thi sát hạch lái xe,Người đàn ông 37 tuổi đã sử dụng các thiết bị công nghệ với mục đích nhằm gian lận trong quá trình thi sát hạch lái xe ô tô.,Tin tức tổng hợp,2025-06-22T18:28:00+07:00,24h,data/images/article_0199_image.png,non-clickbait,Dùng camera gắn cúc áo để gian_lận thi sát_hạch lái_xe,Người đàn_ông 37 tuổi đã sử_dụng các thiết_bị công_nghệ với mục_đích nhằm gian_lận trong quá_trình thi sát_hạch lái_xe ô_tô .,Dùng camera gắn cúc áo để gian lận thi sát hạch lái xe,Người đàn ông 37 tuổi đã sử dụng các thiết bị công nghệ với mục đích nhằm gian lận trong quá trình thi sát hạch lái xe ô tô.
article_1650,https://baomoi.com/si-tu-tap-nap-cau-may-tai-van-mieu-quoc-tu-giam-c52572795.epi,Sĩ tử tấp nập cầu may tại Văn Miếu - Quốc Tử Giám - Báo Hà Nội Mới,"Sáng 23-6, rất đông sĩ tử đã đến Văn Miếu - Quốc Tử Giám (Hà Nội) để cầu may mắn trước khi bước vào kỳ thi tốt nghiệp THPT năm 2025.",Giáo dục & Học đường,2025-06-23T07:47:00.000Z,Báo Mới,data/images/article_1650_image.png,non-clickbait,Sĩ_tử tấp_nập cầu_may tại Văn_Miếu - Quốc_Tử_Giám - Báo Hà_Nội Mới,"Sáng 23-6 , rất đông_sĩ_tử đã đến Văn_Miếu - Quốc_Tử_Giám ( Hà_Nội ) để cầu may_mắn trước khi bước vào kỳ thi tốt_nghiệp THPT năm 2025 .",Sĩ tử tấp nập cầu may tại Văn Miếu - Quốc Tử Giám - Báo Hà Nội Mới,"Sáng 23-6, rất đông sĩ tử đã đến Văn Miếu - Quốc Tử Giám (Hà Nội) để cầu may mắn trước khi bước vào kỳ thi tốt nghiệp THPT năm 2025."
article_1374,https://vnexpress.net/them-4-nhom-duoc-nha-nuoc-dong-bao-hiem-y-te-tu-1-7-4905094.html,Thêm 4 nhóm được nhà nước đóng bảo hiểm y tế từ 1/7,"Ngân sách nhà nước hỗ trợ 100% tiền mua bảo hiểm y tế (BHYT) với người già đủ 75 tuổi đang nhận trợ cấp hưu trí, người đủ tuổi nghỉ hưu nhưng chưa đủ năm đóng mà nhận trợ cấp hàng tháng.",Other,2025-06-23T13:59:00+07:00,VnExpress,data/images/article_1374_image.png,non-clickbait,Thêm 4 nhóm được nhà_nước đóng bảo_hiểm_y_tế từ 1/7,"Ngân_sách nhà_nước hỗ_trợ 100 % tiền mua bảo_hiểm_y_tế ( BHYT ) với người già đủ 75 tuổi đang nhận trợ_cấp hưu_trí , người đủ tuổi nghỉ_hưu nhưng chưa đủ năm đóng mà nhận trợ_cấp hàng tháng .",Thêm 4 nhóm được nhà nước đóng bảo hiểm y tế từ 1/7,"Ngân sách nhà nước hỗ trợ 100% tiền mua bảo hiểm y tế (BHYT) với người già đủ 75 tuổi đang nhận trợ cấp hưu trí, người đủ tuổi nghỉ hưu nhưng chưa đủ năm đóng mà nhận trợ cấp hàng tháng."
article_1114,https://vnexpress.net/ai-gop-phan-dinh-hinh-thi-truong-bat-dong-san-nhu-the-nao-4904607.html,AI góp phần định hình thị trường bất động sản như thế nào?,"Trí tuệ nhân tạo (AI) đang tái định hình cách doanh nghiệp bất động sản phát triển sản phẩm, tiếp thị, quản lý và chăm sóc khách hàng, trở thành công cụ chiến lược trong cuộc đua chuyển đổi số ngành địa ốc.",Other,2025-06-22T08:14:00+07:00,VnExpress,data/images/article_1114_image.png,non-clickbait,AI góp_phần định_hình thị_trường bất_động_sản như_thế_nào ?,"Trí_tuệ nhân_tạo ( AI ) đang tái_định_hình cách doanh_nghiệp bất_động_sản phát_triển sản_phẩm , tiếp_thị , quản_lý và chăm_sóc khách_hàng , trở_thành công_cụ chiến_lược trong cuộc đua chuyển_đổi số ngành địa_ốc .",AI góp phần định hình thị trường bất động sản như thế nào?,"Trí tuệ nhân tạo (AI) đang tái định hình cách doanh nghiệp bất động sản phát triển sản phẩm, tiếp thị, quản lý và chăm sóc khách hàng, trở thành công cụ chiến lược trong cuộc đua chuyển đổi số ngành địa ốc."
article_1034,https://www.24h.com.vn/kinh-doanh/truoc-khi-bi-bat-tiktoker-hai-sen-khoe-loat-xe-sang-va-don-hang-khung-co-nao-c161a1673514.html,"Trước khi bị bắt, Tiktoker Hải Sen khoe loạt xe sang và đơn hàng ""khủng” cỡ nào?","Nổi lên nhờ các video đăng tải lên mạng xã hội, chỉ trong vòng 2 năm, vợ chồng Tiktoker Hải Sen đã sở hữu hàng loạt xe sang trị giá gần chục tỷ đồng và cuộc sống như mơ khiến nhiều người bất ngờ.",Kinh doanh & Kinh tế,2025-06-17T19:00:00+07:00,24h,data/images/article_1034_image.png,clickbait,"Trước khi bị bắt , Tiktoker Hải_Sen khoe loạt xe sang và đơn hàng "" khủng ” cỡ nào ?","Nổi lên nhờ các video đăng_tải lên_mạng xã_hội , chỉ trong vòng 2 năm , vợ_chồng Tiktoker Hải_Sen đã sở_hữu hàng_loạt xe sang trị_giá gần chục tỷ đồng và cuộc_sống như mơ khiến nhiều người bất_ngờ .","Trước khi bị bắt, Tiktoker Hải Sen khoe loạt xe sang và đơn hàng ""khủng” cỡ nào?","Nổi lên nhờ các video đăng tải lên mạng xã hội, chỉ trong vòng 2 năm, vợ chồng Tiktoker Hải Sen đã sở hữu hàng loạt xe sang trị giá gần chục tỷ đồng và cuộc sống như mơ khiến nhiều người bất ngờ."
article_1481,https://thanhnien.vn/chuyen-gia-chia-se-luong-vitamin-c-can-tieu-thu-moi-ngay-185250621161044463.htm,Chuyên gia chia sẻ lượng vitamin C cần tiêu thụ mỗi ngày,"Vitamin C có trong nhiều thực phẩm như ớt chuông đỏ, cam, bưởi, kiwi, bông cải xanh, dâu tây.",Sức khỏe & Đời sống,2025-06-21T16:10:00+07:00,Thanh Niên,data/images/article_1481_image.png,non-clickbait,Chuyên_gia chia_sẻ lượng vitamin C cần tiêu_thụ mỗi ngày,"Vitamin C có trong nhiều thực_phẩm như ớt chuông đỏ , cam , bưởi , kiwi , bông cải_xanh , dâu_tây .",Chuyên gia chia sẻ lượng vitamin C cần tiêu thụ mỗi ngày,"Vitamin C có trong nhiều thực phẩm như ớt chuông đỏ, cam, bưởi, kiwi, bông cải xanh, dâu tây."
article_0687,https://vietnamnet.vn/bau-duc-tung-tram-ty-mua-co-phieu-hagl-suc-khoe-ra-sao-2413372.html,"Bầu Đức tung trăm tỷ 'gom hàng', Hoàng Anh Gia Lai sức khỏe ra sao?","Chủ tịch HĐQT Hoàng Anh Gia Lai (HAG), ông Đoàn Nguyên Đức (Bầu Đức), vừa chi khoảng 135 tỷ đồng mua 10 triệu cổ phiếu HAG trong bối cảnh công ty đạt kết quả kinh doanh tích cực và nỗ lực giảm nợ đáng kể.",Kinh doanh & Kinh tế,2025-06-21T05:33:00+07:00,VietNamNet,data/images/article_0687_image.png,clickbait,"Bầu_Đức tung trăm tỷ ' gom hàng ' , Hoàng_Anh Gia_Lai sức_khỏe ra sao ?","Chủ_tịch HĐQT Hoàng_Anh Gia_Lai ( HAG ) , ông Đoàn_Nguyên_Đức ( Bầu_Đức ) , vừa chi khoảng 135 tỷ đồng mua 10 triệu cổ_phiếu HAG trong bối_cảnh công_ty đạt kết_quả kinh_doanh tích_cực và nỗ_lực giảm nợ đáng_kể .","Bầu Đức tung trăm tỷ 'gom hàng', Hoàng Anh Gia Lai sức khỏe ra sao?","Chủ tịch HĐQT Hoàng Anh Gia Lai (HAG), ông Đoàn Nguyên Đức (Bầu Đức), vừa chi khoảng 135 tỷ đồng mua 10 triệu cổ phiếu HAG trong bối cảnh công ty đạt kết quả kinh doanh tích cực và nỗ lực giảm nợ đáng kể."
article_1644,https://baomoi.com/diem-chuan-lop-10-ba-truong-chuyen-o-ha-noi-va-tp-hcm-c52572912.epi,Điểm chuẩn lớp 10 ba trường chuyên ở Hà Nội và TP HCM - Báo Pháp Luật Việt Nam,"Trường THPT chuyên Sư phạm (Trường Đại học Sư phạm Hà Nội), Trường THPT chuyên Lê Hồng Phong và Trường THPT chuyên Trần Đại Nghĩa (TP HCM) vừa công bố điểm chuẩn vào lớp 10 năm học 2025 - 2026.",Other,2025-06-23T07:57:00.000Z,Báo Mới,data/images/article_1644_image.png,non-clickbait,Điểm chuẩn lớp 10 ba trường chuyên ở Hà_Nội và TP HCM - Báo Pháp_Luật Việt_Nam,"Trường THPT chuyên_Sư_phạm ( Trường Đại_học Sư_phạm Hà_Nội ) , Trường THPT chuyên Lê_Hồng_Phong và Trường THPT chuyên Trần_Đại_Nghĩa ( TP HCM ) vừa công_bố điểm chuẩn vào lớp 10 năm_học 2025 - 2026 .",Điểm chuẩn lớp 10 ba trường chuyên ở Hà Nội và TP HCM - Báo Pháp Luật Việt Nam,"Trường THPT chuyên Sư phạm (Trường Đại học Sư phạm Hà Nội), Trường THPT chuyên Lê Hồng Phong và Trường THPT chuyên Trần Đại Nghĩa (TP HCM) vừa công bố điểm chuẩn vào lớp 10 năm học 2025 - 2026."
article_3370,https://thanhnien.vn/phan-biet-bien-bao-o-to-quay-ngang-va-doc-the-nao-de-tranh-bi-phat-185250616150321554.htm,Phân biệt biển báo ô tô quay ngang và dọc thế nào để tránh bị phạt?,"Nhiều tài xế chưa phân biệt được hai loại biển báo hiệu có hình ô tô quay ngang và dọc, dẫn đến tình huống vi phạm giao thông vì đi sai làn đường.",Other,2025-06-18T15:24:00+07:00,Thanh Niên,data/images/article_3370_image.png,non-clickbait,Phân_biệt biển_báo ô_tô quay ngang và dọc thế_nào để tránh bị phạt ?,"Nhiều tài_xế chưa phân_biệt được hai loại biển_báo_hiệu có hình ô_tô quay ngang và dọc , dẫn đến tình_huống vi_phạm giao_thông vì đi sai làn_đường .",Phân biệt biển báo ô tô quay ngang và dọc thế nào để tránh bị phạt?,"Nhiều tài xế chưa phân biệt được hai loại biển báo hiệu có hình ô tô quay ngang và dọc, dẫn đến tình huống vi phạm giao thông vì đi sai làn đường."
article_2902,https://vietnamnet.vn/do-xe-o-to-truoc-cua-nha-nguoi-khac-ai-dung-ai-sai-2413031.html,Mỗi tháng trả 12 triệu đồng thuê mặt tiền chỉ để nhìn ô tô đỗ kín lối vào!,"Bỏ ra 12 triệu đồng mỗi tháng để thuê mặt bằng kinh doanh, chị Chi không ngờ điều khiến mình mệt mỏi lại là những chiếc ô tô thay nhau chắn lối. Cửa hàng thuê đàng hoàng, nhưng cửa nhà lúc nào cũng như bãi đỗ xe miễn phí.",Xe & Vận tải,2025-06-19T19:14:00+07:00,VietNamNet,data/images/article_2902_image.png,clickbait,Mỗi tháng trả 12 triệu đồng thuê mặt_tiền chỉ để nhìn ô_tô đỗ kín lối vào !,"Bỏ ra 12 triệu đồng mỗi tháng để thuê mặt_bằng kinh_doanh , chị Chi không ngờ điều khiến mình mệt_mỏi lại là những chiếc ô_tô thay nhau chắn_lối . Cửa_hàng thuê đàng_hoàng , nhưng cửa nhà lúc_nào cũng như bãi đỗ xe miễn_phí .",Mỗi tháng trả 12 triệu đồng thuê mặt tiền chỉ để nhìn ô tô đỗ kín lối vào!,"Bỏ ra 12 triệu đồng mỗi tháng để thuê mặt bằng kinh doanh, chị Chi không ngờ điều khiến mình mệt mỏi lại là những chiếc ô tô thay nhau chắn lối. Cửa hàng thuê đàng hoàng, nhưng cửa nhà lúc nào cũng như bãi đỗ xe miễn phí."
article_1609,https://www.24h.com.vn/bong-da/lich-thi-dau-bong-da-clb-psg-moi-nhat-c48a1670537.html,Lịch thi đấu bóng đá CLB PSG mới nhất,Cập nhật đầy đủ lịch thi đấu CLB bóng đá PSG tại các giải đấu mà đội bóng này tham dự.,Thể thao,2025-06-23T03:43:45+07:00,24h,data/images/article_1609_image.png,non-clickbait,Lịch thi_đấu bóng_đá CLB PSG mới nhất,Cập_nhật đầy_đủ lịch thi_đấu CLB bóng_đá PSG tại các giải đấu mà đội bóng này tham_dự .,Lịch thi đấu bóng đá CLB PSG mới nhất,Cập nhật đầy đủ lịch thi đấu CLB bóng đá PSG tại các giải đấu mà đội bóng này tham dự.
article_2738,https://baomoi.com/redmi-k90-pro-se-co-camera-tele-tiem-vong-chat-luong-hang-dau-c52572810.epi,Redmi K90 Pro sẽ có camera tele tiềm vọng chất lượng hàng đầu - Tạp chí Người Đưa Tin,"Xiaomi sắp ra mắt Redmi K90 Pro với camera 50MP tiềm vọng và chipset Snapdragon 8 Elite 2, hứa hẹn mang đến trải nghiệm đỉnh cao.",Other,2025-06-23T07:52:00.000Z,Báo Mới,data/images/article_2738_image.png,non-clickbait,Redmi K90_Pro sẽ có camera tele tiềm_vọng chất_lượng hàng_đầu - Tạp_chí_Người Đưa Tin,"Xiaomi sắp ra_mắt Redmi K90_Pro với camera 50MP tiềm_vọng và chipset Snapdragon 8 Elite 2 , hứa_hẹn mang đến trải_nghiệm đỉnh_cao .",Redmi K90 Pro sẽ có camera tele tiềm vọng chất lượng hàng đầu - Tạp chí Người Đưa Tin,"Xiaomi sắp ra mắt Redmi K90 Pro với camera 50MP tiềm vọng và chipset Snapdragon 8 Elite 2, hứa hẹn mang đến trải nghiệm đỉnh cao."
article_2454,https://baomoi.com/khoi-to-40-bi-can-lien-quan-den-vu-an-xay-ra-tai-vien-phap-y-tam-than-trung-uong-thanh-pho-ha-noi-c52574355.epi,Khởi tố 40 bị can liên quan đến vụ án xảy ra tại Viện Pháp y tâm thần Trung ương thành phố Hà Nội - Báo Công An Nhân Dân,"Chiều 23/6, Công an TP Hà Nội cho biết, Cơ quan CSĐT Công an TP Hà Nội đã khởi tố bị can, áp dụng biện pháp ngăn chặn với 40 đối tượng, trong vụ án 'Tàng trữ trái phép chất ma túy, Tổ chức sử dụng trái phép chất ma túy, Đưa hối lộ, Nhận hối lộ, Môi giới hối lộ và Lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ' tại Viện Pháp y tâm thần Trung ương TP Hà Nội và tỉnh Thanh Hóa.",Chính trị & An ninh,2025-06-23T09:09:00.000Z,Báo Mới,data/images/article_2454_image.png,non-clickbait,Khởi_tố 40 bị_can liên_quan đến vụ án xảy ra tại Viện Pháp y_tâm_thần Trung_ương thành_phố Hà_Nội - Báo Công_An_Nhân_Dân,"Chiều 23/6 , Công_an TP Hà_Nội cho biết , Cơ_quan CSĐT Công_an TP Hà_Nội đã khởi_tố bị_can , áp_dụng biện_pháp ngăn_chặn với 40 đối_tượng , trong vụ án ' Tàng_trữ trái_phép chất ma_túy , Tổ_chức sử_dụng trái_phép chất ma_túy , Đưa hối_lộ , Nhận hối_lộ , Môi_giới hối_lộ và Lợi_dụng chức_vụ , quyền_hạn trong khi thi_hành công_vụ ' tại Viện Pháp y_tâm_thần Trung_ương TP Hà_Nội và tỉnh Thanh_Hóa .",Khởi tố 40 bị can liên quan đến vụ án xảy ra tại Viện Pháp y tâm thần Trung ương thành phố Hà Nội - Báo Công An Nhân Dân,"Chiều 23/6, Công an TP Hà Nội cho biết, Cơ quan CSĐT Công an TP Hà Nội đã khởi tố bị can, áp dụng biện pháp ngăn chặn với 40 đối tượng, trong vụ án 'Tàng trữ trái phép chất ma túy, Tổ chức sử dụng trái phép chất ma túy, Đưa hối lộ, Nhận hối lộ, Môi giới hối lộ và Lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ' tại Viện Pháp y tâm thần Trung ương TP Hà Nội và tỉnh Thanh Hóa."
article_1086,https://baomoi.com/ca-phe-cuoi-tuan-truyen-cam-hung-ve-van-nghe-truyen-thong-c52572083.epi,Cà phê cuối tuần: Truyền cảm hứng về văn nghệ truyền thống - Báo Hà Nội Mới,"Cuối tuần qua, hàng vạn người đổ về Hưng Yên để theo dõi concert 'Anh trai vượt ngàn chông gai' (Day 5 & 6). Cùng với 'Anh trai say hi', 'Anh trai vượt ngàn chông gai' được Bộ Văn hóa, Thể thao và Du lịch ghi nhận là sự kiện văn hóa tiêu biểu của năm 2024.",Other,2025-06-23T05:17:00.000Z,Báo Mới,data/images/article_1086_image.png,non-clickbait,Cà_phê cuối tuần : Truyền_cảm_hứng về văn_nghệ truyền_thống - Báo Hà_Nội Mới,"Cuối tuần qua , hàng vạn người đổ về Hưng_Yên để theo_dõi concert ' Anh_trai vượt ngàn chông_gai ' ( Day 5 & 6 ) . Cùng_với ' Anh_trai say hi_' , ' Anh_trai vượt ngàn chông_gai ' được Bộ Văn_hóa , Thể_thao và Du_lịch ghi_nhận là sự_kiện văn_hóa tiêu_biểu của năm 2024 .",Cà phê cuối tuần: Truyền cảm hứng về văn nghệ truyền thống - Báo Hà Nội Mới,"Cuối tuần qua, hàng vạn người đổ về Hưng Yên để theo dõi concert 'Anh trai vượt ngàn chông gai' (Day 5 & 6). Cùng với 'Anh trai say hi', 'Anh trai vượt ngàn chông gai' được Bộ Văn hóa, Thể thao và Du lịch ghi nhận là sự kiện văn hóa tiêu biểu của năm 2024."
article_1745,https://vnexpress.net/rashford-muon-thi-dau-cung-yamal-4904641.html,Rashford muốn thi đấu cùng Yamal,"Tây Ban NhaTiền đạo Marcus Rashford công khai mong muốn thi đấu cùng ngôi sao tuổi teen Lamine Yamal tại Barca, trong bối cảnh tương lai ở Man Utd chưa rõ ràng.",Thể thao,2025-06-22T07:38:00+07:00,VnExpress,data/images/article_1745_image.png,non-clickbait,Rashford muốn thi_đấu cùng Yamal,"Tây_Ban NhaTiền_đạo Marcus_Rashford công_khai mong_muốn thi_đấu cùng ngôi_sao tuổi teen Lamine_Yamal tại Barca , trong bối_cảnh tương_lai ở Man_Utd chưa rõ_ràng .",Rashford muốn thi đấu cùng Yamal,"Tây Ban NhaTiền đạo Marcus Rashford công khai mong muốn thi đấu cùng ngôi sao tuổi teen Lamine Yamal tại Barca, trong bối cảnh tương lai ở Man Utd chưa rõ ràng."
article_1316,https://www.24h.com.vn/kinh-doanh/bat-ngo-voi-tru-so-cong-ty-co-hang-ngan-chai-nuoc-mam-bi-vut-bo-o-quang-nam-c161a1674321.html,Bất ngờ với trụ sở công ty có hàng ngàn chai nước mắm bị vứt bỏ ở Quảng Nam,"Lần theo tên trụ sở một công ty tại Thanh Hóa ghi trên bao bì của hàng ngàn chai nước mắm vứt bỏ ở Quảng Nam, phóng viên nhận thấy một sự thật bất ngờ",Kinh doanh & Kinh tế,2025-06-20T14:20:54+07:00,24h,data/images/article_1316_image.png,clickbait,Bất_ngờ với trụ_sở công_ty có hàng ngàn chai nước_mắm bị vứt bỏ ở Quảng_Nam,"Lần theo tên trụ_sở một công_ty tại Thanh_Hóa ghi trên bao_bì của hàng ngàn chai nước_mắm vứt bỏ ở Quảng_Nam , phóng_viên nhận thấy một sự_thật bất_ngờ",Bất ngờ với trụ sở công ty có hàng ngàn chai nước mắm bị vứt bỏ ở Quảng Nam,"Lần theo tên trụ sở một công ty tại Thanh Hóa ghi trên bao bì của hàng ngàn chai nước mắm vứt bỏ ở Quảng Nam, phóng viên nhận thấy một sự thật bất ngờ"
article_3321,https://vnexpress.net/du-lich-thai-lan-du-bao-kich-ban-xau-vi-xung-dot-iran-israel-4903368.html,Du lịch Thái Lan dự báo kịch bản xấu vì xung đột Iran - Israel,"Lượng khách từ 5 thị trường Trung Đông có thể giảm tới 50% trong khi những nhóm khách chính như UAE, Saudi Arabia được dự báo tránh du lịch vì không an toàn.",Other,2025-06-18T17:22:00+07:00,VnExpress,data/images/article_3321_image.png,non-clickbait,Du_lịch Thái_Lan dự_báo kịch_bản xấu vì xung_đột Iran - Israel,"Lượng khách từ 5 thị_trường Trung_Đông có_thể giảm tới 50 % trong khi những nhóm khách chính như UAE , Saudi_Arabia được dự_báo tránh du_lịch vì không an_toàn .",Du lịch Thái Lan dự báo kịch bản xấu vì xung đột Iran - Israel,"Lượng khách từ 5 thị trường Trung Đông có thể giảm tới 50% trong khi những nhóm khách chính như UAE, Saudi Arabia được dự báo tránh du lịch vì không an toàn."
article_1317,https://www.24h.com.vn/thi-truong-tieu-dung/co-dai-nguoi-thuong-khong-ai-hai-ai-tinh-mat-dem-ban-bong-vo-duoc-mo-tien-c52a1673802.html,"Cỏ dại người thường không ai hái, ai tinh mắt đem bán bỗng vớ được ""mỏ tiền”","Nhiều người dễ nhầm tưởng đây là cây dại thông thường, nhưng với giới kinh doanh dược liệu, đây chính là “mỏ vàng” thực sự.",Kinh doanh & Kinh tế,2025-06-21T05:00:00+07:00,24h,data/images/article_1317_image.png,clickbait,"Cỏ_dại người thường không ai hái , ai tinh_mắt đem bán bỗng vớ được "" mỏ tiền ”","Nhiều người dễ nhầm tưởng đây là cây dại thông_thường , nhưng với giới kinh_doanh dược_liệu , đây chính là “ mỏ vàng ” thực_sự .","Cỏ dại người thường không ai hái, ai tinh mắt đem bán bỗng vớ được ""mỏ tiền”","Nhiều người dễ nhầm tưởng đây là cây dại thông thường, nhưng với giới kinh doanh dược liệu, đây chính là “mỏ vàng” thực sự."
article_0880,https://tuoitre.vn/trump-organization-quan-tam-dau-tu-trung-tam-tai-chinh-quoc-te-tai-da-nang-20250622111422638.htm,Trump Organization quan tâm đầu tư Trung tâm tài chính quốc tế tại Đà Nẵng,"UBND TP Đà Nẵng đã có báo cáo đoàn công tác của Phó thủ tướng thường trực Nguyễn Hòa Bình, trong đó có nội dung về Trung tâm tài chính quốc tế Việt Nam tại Đà Nẵng.",Kinh doanh & Kinh tế,2025-06-22T13:13:37+07:00,Tuổi Trẻ,data/images/article_0880_image.png,non-clickbait,Trump Organization quan_tâm đầu_tư Trung_tâm tài_chính quốc_tế tại Đà_Nẵng,"UBND TP Đà_Nẵng đã có báo_cáo đoàn công_tác của Phó thủ_tướng thường_trực Nguyễn_Hòa_Bình , trong đó có nội_dung về Trung_tâm tài_chính quốc_tế Việt_Nam tại Đà_Nẵng .",Trump Organization quan tâm đầu tư Trung tâm tài chính quốc tế tại Đà Nẵng,"UBND TP Đà Nẵng đã có báo cáo đoàn công tác của Phó thủ tướng thường trực Nguyễn Hòa Bình, trong đó có nội dung về Trung tâm tài chính quốc tế Việt Nam tại Đà Nẵng."
article_0175,https://www.saostar.vn/giai-tri/xon-xao-tin-thuy-nga-mang-bau-lan-hai-202506210543163956.html,Thúy Nga mang bầu lần hai?,Hai tấm ảnh bầu được cho là của Thúy Nga khiến netizen 'đứng ngồi không yên'.,Giải trí & Showbiz,2025-06-21T07:00:10.407+07:00,SaoStar,data/images/article_0175_image.png,clickbait,Thúy Nga mang bầu lần hai ?,Hai tấm ảnh bầu được cho là của Thúy_Nga khiến netizen ' đứng_ngồi không yên ' .,Thúy Nga mang bầu lần hai?,Hai tấm ảnh bầu được cho là của Thúy Nga khiến netizen 'đứng ngồi không yên'.
article_3245,https://baomoi.com/xshn-23-6-truc-tiep-ket-qua-xo-so-ha-noi-hom-nay-23-6-2025-c52575320.epi,"XSHN 23/6, trực tiếp kết quả xổ số Hà Nội hôm nay 23/6/2025 - Báo Công Thương","XSHN 23/6, kết quả xổ số Hà Nội hôm nay 23/6/2025, xổ số Hà Nội thứ Hai, kết quả XSHN hôm nay, XSHN t2.",Sức khỏe & Đời sống,2025-06-23T10:21:00.000Z,Báo Mới,data/images/article_3245_image.png,non-clickbait,"XSHN 23/6 , trực_tiếp kết_quả xổ_số Hà_Nội hôm_nay 23/6/2025 - Báo_Công_Thương","XSHN 23/6 , kết_quả xổ_số Hà_Nội hôm_nay 23/6/2025 , xổ_số Hà_Nội thứ_Hai , kết_quả XSHN hôm_nay , XSHN_t2 .","XSHN 23/6, trực tiếp kết quả xổ số Hà Nội hôm nay 23/6/2025 - Báo Công Thương","XSHN 23/6, kết quả xổ số Hà Nội hôm nay 23/6/2025, xổ số Hà Nội thứ Hai, kết quả XSHN hôm nay, XSHN t2."
article_3166,https://www.24h.com.vn/giai-tri/cap-doi-dong-me-con-tren-phim-nhung-yeu-nhau-ngoai-doi-nha-trai-vua-dep-vua-gioi-nhung-bat-hanh-nhat-showbiz-c731a1673231.html,"Cặp đôi đóng mẹ con trên phim nhưng yêu nhau ngoài đời, nhà trai vừa đẹp vừa giỏi nhưng bất hạnh nhất showbiz","Cô là mối tình đầu của anh, bất chấp khoảng cách tuổi tác 18 tuổi.",Giải trí & Showbiz,2025-06-23T09:26:54+07:00,24h,data/images/article_3166_image.png,clickbait,"Cặp đôi đóng mẹ_con trên phim nhưng yêu nhau ngoài đời , nhà_trai vừa đẹp vừa giỏi nhưng bất_hạnh nhất showbiz","Cô là mối tình_đầu của anh , bất_chấp khoảng_cách tuổi_tác 18 tuổi .","Cặp đôi đóng mẹ con trên phim nhưng yêu nhau ngoài đời, nhà trai vừa đẹp vừa giỏi nhưng bất hạnh nhất showbiz","Cô là mối tình đầu của anh, bất chấp khoảng cách tuổi tác 18 tuổi."
article_1901,https://www.24h.com.vn/the-thao/video-tennis-alcaraz-munar-kich-tinh-3-gio-23-phut-ban-linh-tieu-nadal-queens-club-c101a1674151.html,"Video tennis Alcaraz - Munar: Kịch tính 3 giờ 23 phút, bản lĩnh ""tiểu Nadal"" (Queen's Club)",(Vòng 2 Queen's Club) Carlos Alcaraz đã trải qua trận đấu vất vả trước đối thủ đồng hương Jaume Munar.,Thể thao,2025-06-20T02:27:00+07:00,24h,data/images/article_1901_image.png,non-clickbait,"Video tennis Alcaraz - Munar : Kịch_tính 3 giờ 23 phút , bản_lĩnh "" tiểu_Nadal "" ( Queen's_Club )",( Vòng 2 Queen's_Club ) Carlos_Alcaraz đã trải qua trận đấu vất_vả trước đối_thủ đồng_hương Jaume_Munar .,"Video tennis Alcaraz - Munar: Kịch tính 3 giờ 23 phút, bản lĩnh ""tiểu Nadal"" (Queen's Club)",(Vòng 2 Queen's Club) Carlos Alcaraz đã trải qua trận đấu vất vả trước đối thủ đồng hương Jaume Munar.
article_0722,https://www.saostar.vn/vong-quanh-the-gioi/phat-hien-than-lan-nguyen-con-trong-banh-mot-gia-dinh-bi-ngo-doc-202506191830290221.html,"Phát hiện thằn lằn nguyên con trong bánh tiramisu, một gia đình bị ngộ độc",Sự việc khiến các thành viên gia đình đồng loạt có triệu chứng ngộ độc kéo dài hơn 2 tuần.,Quốc tế,2025-06-20T15:30:00.000+07:00,SaoStar,data/images/article_0722_image.png,clickbait,"Phát_hiện thằn lằn nguyên con trong bánh_tiramisu , một gia_đình bị ngộ_độc",Sự_việc khiến các thành_viên gia_đình đồng_loạt có triệu_chứng ngộ_độc kéo_dài hơn 2 tuần .,"Phát hiện thằn lằn nguyên con trong bánh tiramisu, một gia đình bị ngộ độc",Sự việc khiến các thành viên gia đình đồng loạt có triệu chứng ngộ độc kéo dài hơn 2 tuần.
